GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
060210105013,2013,105.01.3,"Glenn County, California",1343,13.17,93,41.91,1083,44934,169600,18.9,29.64,0.74,55.47,0,9.83,3.13,1.19,0,1,0,0,1.08,0,0,0
060210105013,2015,105.01.3,"Glenn County, California",1343,13.17,96,41.91,1083,44934,169600,18.9,29.64,0.74,55.47,0,9.83,3.13,1.19,0,3,3,3.11,3.11,0,0,0
060210105013,2016,105.01.3,"Glenn County, California",1343,13.17,98,41.91,1083,44934,169600,18.9,29.64,0.74,55.47,0,9.83,3.13,1.19,0,1,1,1.02,1.02,1,0,0
060210105021,2013,105.02.1,"Glenn County, California",841,1.88,144,34.62,681,59000,368600,22.5,76.58,0,20.69,0.71,0,0,2.02,0,1,1,0.69,0.69,0,0,0
060210105021,2015,105.02.1,"Glenn County, California",841,1.88,147,34.62,681,59000,368600,22.5,76.58,0,20.69,0.71,0,0,2.02,0,0,0,0,0,0,0,0
060210105021,2016,105.02.1,"Glenn County, California",841,1.88,148,34.62,681,59000,368600,22.5,76.58,0,20.69,0.71,0,0,2.02,0,0,0,0,0,1,0,0
060210105022,2013,105.02.2,"Glenn County, California",671,10.58,111,44.44,791,42917,268800,29.6,81.37,0,11.03,0,0,0,7.6,0,1,1,0.9,0.9,0,0,0
060210105022,2015,105.02.2,"Glenn County, California",671,10.58,113,44.44,791,42917,268800,29.6,81.37,0,11.03,0,0,0,7.6,0,0,0,0,0,0,0,0
060210105022,2016,105.02.2,"Glenn County, California",671,10.58,114,44.44,791,42917,268800,29.6,81.37,0,11.03,0,0,0,7.6,0,0,0,0,0,1,0,0
060330001001,2011,1.1,"Lake County, California",1414,21.97,184,33.75,776,30444,184400,50,59.76,0,21.36,15.28,0.28,0,3.32,0,3,0,0,1.63,0,0,0
060330001001,2012,1.1,"Lake County, California",1414,21.97,187,33.75,776,30444,184400,50,59.76,0,21.36,15.28,0.28,0,3.32,0,6,3,1.6,3.2,0,0,0
060330001001,2013,1.1,"Lake County, California",1414,21.97,191,33.75,776,30444,184400,50,59.76,0,21.36,15.28,0.28,0,3.32,0,5,4,2.1,2.62,0,0,0
060330001001,2014,1.1,"Lake County, California",1414,21.97,194,33.75,776,30444,184400,50,59.76,0,21.36,15.28,0.28,0,3.32,0,2,1,0.52,1.03,0,0,0
060330001002,2011,1.2,"Lake County, California",1784,9.51,176,33.69,1402,31364,231000,46.2,84.14,0.06,8.35,2.86,0,0,4.6,0,5,4,2.28,2.85,0,0,0
060330001002,2012,1.2,"Lake County, California",1784,9.51,176,33.69,1402,31364,231000,46.2,84.14,0.06,8.35,2.86,0,0,4.6,0,0,0,0,0,0,0,0
060330001002,2013,1.2,"Lake County, California",1784,9.51,177,33.69,1402,31364,231000,46.2,84.14,0.06,8.35,2.86,0,0,4.6,0,9,3,1.69,5.08,0,0,0
060330001002,2014,1.2,"Lake County, California",1784,9.51,178,33.69,1402,31364,231000,46.2,84.14,0.06,8.35,2.86,0,0,4.6,0,3,2,1.13,1.69,0,0,0
060330003001,2011,3.1,"Lake County, California",1312,2.01,102,24.79,669,40357,316200,28.6,70.12,3.12,12.96,2.52,2.36,3.2,5.72,0,2,2,1.96,1.96,0,0,0
060330003001,2012,3.1,"Lake County, California",1312,2.01,103,24.79,669,40357,316200,28.6,70.12,3.12,12.96,2.52,2.36,3.2,5.72,0,3,3,2.9,2.9,0,0,0
060330003001,2013,3.1,"Lake County, California",1312,2.01,105,24.79,669,40357,316200,28.6,70.12,3.12,12.96,2.52,2.36,3.2,5.72,0,2,2,1.91,1.91,0,0,0
060330003001,2014,3.1,"Lake County, California",1312,2.01,106,24.79,669,40357,316200,28.6,70.12,3.12,12.96,2.52,2.36,3.2,5.72,0,2,1,0.95,1.89,0,0,0
060330003002,2011,3.2,"Lake County, California",2098,15.59,289,35.97,1028,42951,153800,32.2,72.35,0,24.5,1.1,1.76,0,0.29,0,16,3,1.04,5.53,0,0,0
060330003002,2012,3.2,"Lake County, California",2098,15.59,291,35.97,1028,42951,153800,32.2,72.35,0,24.5,1.1,1.76,0,0.29,0,7,6,2.06,2.4,0,0,0
060330003002,2013,3.2,"Lake County, California",2098,15.59,294,35.97,1028,42951,153800,32.2,72.35,0,24.5,1.1,1.76,0,0.29,0,6,3,1.02,2.04,0,0,0
060330003002,2014,3.2,"Lake County, California",2098,15.59,296,35.97,1028,42951,153800,32.2,72.35,0,24.5,1.1,1.76,0,0.29,0,7,5,1.69,2.37,0,0,0
060330004001,2011,4.1,"Lake County, California",1513,0,172,21.13,1205,83250,268000,26.2,86.58,0.79,3.77,0,0.86,0,8,0,5,3,1.75,2.91,0,0,0
060330004001,2012,4.1,"Lake County, California",1513,0,173,21.13,1205,83250,268000,26.2,86.58,0.79,3.77,0,0.86,0,8,0,7,1,0.58,4.05,0,0,0
060330004001,2013,4.1,"Lake County, California",1513,0,174,21.13,1205,83250,268000,26.2,86.58,0.79,3.77,0,0.86,0,8,0,7,5,2.88,4.03,0,0,0
060330004001,2014,4.1,"Lake County, California",1513,0,174,21.13,1205,83250,268000,26.2,86.58,0.79,3.77,0,0.86,0,8,0,5,3,1.72,2.87,0,0,0
060330004002,2011,4.2,"Lake County, California",1436,18.1,303,58.14,1034,39254,109400,47.2,87.6,0,11.21,0,0,0,1.18,0,8,5,1.65,2.64,0,0,0
060330004002,2012,4.2,"Lake County, California",1436,18.1,301,58.14,1034,39254,109400,47.2,87.6,0,11.21,0,0,0,1.18,0,8,5,1.66,2.66,0,0,0
060330004002,2013,4.2,"Lake County, California",1436,18.1,300,58.14,1034,39254,109400,47.2,87.6,0,11.21,0,0,0,1.18,0,12,9,3.01,4.01,0,0,0
060330004002,2014,4.2,"Lake County, California",1436,18.1,298,58.14,1034,39254,109400,47.2,87.6,0,11.21,0,0,0,1.18,0,9,5,1.68,3.02,0,0,0
060330004003,2011,4.3,"Lake County, California",1140,39.48,220,56.02,805,27444,65400,38,60.09,5.09,34.82,0,0,0,0,0,7,2,0.91,3.18,0,0,0
060330004003,2012,4.3,"Lake County, California",1140,39.48,222,56.02,805,27444,65400,38,60.09,5.09,34.82,0,0,0,0,0,6,5,2.26,2.71,0,0,0
060330004003,2013,4.3,"Lake County, California",1140,39.48,223,56.02,805,27444,65400,38,60.09,5.09,34.82,0,0,0,0,0,7,7,3.14,3.14,0,0,0
060330004003,2014,4.3,"Lake County, California",1140,39.48,224,56.02,805,27444,65400,38,60.09,5.09,34.82,0,0,0,0,0,8,6,2.67,3.57,0,0,0
060330004004,2011,4.4,"Lake County, California",556,0,82,27.18,377,33958,261500,30.8,89.03,0,0,5.04,0,0,5.94,0,2,1,1.23,2.45,0,0,0
060330004004,2012,4.4,"Lake County, California",556,0,82,27.18,377,33958,261500,30.8,89.03,0,0,5.04,0,0,5.94,0,1,1,1.22,1.22,0,0,0
060330004004,2013,4.4,"Lake County, California",556,0,83,27.18,377,33958,261500,30.8,89.03,0,0,5.04,0,0,5.94,0,3,1,1.21,3.64,0,0,0
060330004004,2014,4.4,"Lake County, California",556,0,83,27.18,377,33958,261500,30.8,89.03,0,0,5.04,0,0,5.94,0,1,1,1.2,1.2,0,0,0
060330004005,2011,4.5,"Lake County, California",535,9.19,189,32.82,832,52697,154400,23.6,94.58,0,0,0,5.42,0,0,0,5,2,1.06,2.65,0,0,0
060330004005,2012,4.5,"Lake County, California",535,9.19,191,32.82,832,52697,154400,23.6,94.58,0,0,0,5.42,0,0,0,3,2,1.05,1.57,0,0,0
060330004005,2013,4.5,"Lake County, California",535,9.19,194,32.82,832,52697,154400,23.6,94.58,0,0,0,5.42,0,0,0,4,2,1.03,2.07,0,0,0
060330004005,2014,4.5,"Lake County, California",535,9.19,196,32.82,832,52697,154400,23.6,94.58,0,0,0,5.42,0,0,0,10,5,2.55,5.1,0,0,0
060330005011,2011,5.01.1,"Lake County, California",1427,51.65,238,48.79,811,22321,68000,50,62.44,0,16.75,17.59,0,0,3.22,0,9,7,2.94,3.78,0,0,0
060330005011,2012,5.01.1,"Lake County, California",1427,51.65,244,48.79,811,22321,68000,50,62.44,0,16.75,17.59,0,0,3.22,0,13,10,4.1,5.34,0,0,0
060330005011,2013,5.01.1,"Lake County, California",1427,51.65,249,48.79,811,22321,68000,50,62.44,0,16.75,17.59,0,0,3.22,0,10,9,3.61,4.02,0,0,0
060330005011,2014,5.01.1,"Lake County, California",1427,51.65,254,48.79,811,22321,68000,50,62.44,0,16.75,17.59,0,0,3.22,0,14,8,3.15,5.5,0,0,0
060330005012,2011,5.01.2,"Lake County, California",1671,12.46,287,60,839,25147,85600,50,60.92,1.92,20.77,7.96,6.22,0,2.21,0,12,8,2.79,4.19,0,0,0
060330005012,2012,5.01.2,"Lake County, California",1671,12.46,288,60,839,25147,85600,50,60.92,1.92,20.77,7.96,6.22,0,2.21,0,20,14,4.86,6.94,0,0,0
060330005012,2013,5.01.2,"Lake County, California",1671,12.46,290,60,839,25147,85600,50,60.92,1.92,20.77,7.96,6.22,0,2.21,0,22,12,4.14,7.59,0,0,0
060330005012,2014,5.01.2,"Lake County, California",1671,12.46,292,60,839,25147,85600,50,60.92,1.92,20.77,7.96,6.22,0,2.21,0,24,14,4.8,8.23,0,0,0
060330005013,2011,5.01.3,"Lake County, California",225,24.32,15,26,,26000,154200,,84.44,0,7.56,8,0,0,0,0,0,0,0,0,0,0,0
060330005013,2012,5.01.3,"Lake County, California",225,24.32,15,26,,26000,154200,,84.44,0,7.56,8,0,0,0,0,2,1,6.67,13.33,0,0,0
060330005013,2013,5.01.3,"Lake County, California",225,24.32,15,26,,26000,154200,,84.44,0,7.56,8,0,0,0,0,0,0,0,0,0,0,0
060330005013,2014,5.01.3,"Lake County, California",225,24.32,15,26,,26000,154200,,84.44,0,7.56,8,0,0,0,0,1,1,6.67,6.67,0,0,0
060330005021,2011,5.02.1,"Lake County, California",1526,8.21,275,47,782,33813,135900,43.4,73.46,0.79,14.48,5.05,1.57,0,4.65,0,15,8,2.91,5.45,0,0,0
060330005021,2012,5.02.1,"Lake County, California",1526,8.21,276,47,782,33813,135900,43.4,73.46,0.79,14.48,5.05,1.57,0,4.65,0,11,9,3.26,3.99,0,0,0
060330005021,2013,5.02.1,"Lake County, California",1526,8.21,276,47,782,33813,135900,43.4,73.46,0.79,14.48,5.05,1.57,0,4.65,0,11,3,1.09,3.99,0,0,0
060330005021,2014,5.02.1,"Lake County, California",1526,8.21,276,47,782,33813,135900,43.4,73.46,0.79,14.48,5.05,1.57,0,4.65,0,15,4,1.45,5.43,0,0,0
060330005022,2011,5.02.2,"Lake County, California",607,0,249,54.85,721,27875,,33.9,81.88,7.41,0,0,8.73,0,1.98,0,2,2,0.8,0.8,0,0,0
060330005022,2012,5.02.2,"Lake County, California",607,0,253,54.85,721,27875,,33.9,81.88,7.41,0,0,8.73,0,1.98,0,4,2,0.79,1.58,0,0,0
060330005022,2013,5.02.2,"Lake County, California",607,0,257,54.85,721,27875,,33.9,81.88,7.41,0,0,8.73,0,1.98,0,4,1,0.39,1.56,0,0,0
060330005022,2014,5.02.2,"Lake County, California",607,0,261,54.85,721,27875,,33.9,81.88,7.41,0,0,8.73,0,1.98,0,4,2,0.77,1.53,0,0,0
060330006001,2011,6.1,"Lake County, California",649,38.41,100,38.91,698,30050,251300,50,85.21,0,11.71,0,0.31,0,2.77,0,2,1,1,2,0,0,0
060330006001,2012,6.1,"Lake County, California",649,38.41,101,38.91,698,30050,251300,50,85.21,0,11.71,0,0.31,0,2.77,0,2,0,0,1.98,0,0,0
060330006001,2013,6.1,"Lake County, California",649,38.41,102,38.91,698,30050,251300,50,85.21,0,11.71,0,0.31,0,2.77,0,4,3,2.94,3.92,0,0,0
060330006001,2014,6.1,"Lake County, California",649,38.41,103,38.91,698,30050,251300,50,85.21,0,11.71,0,0.31,0,2.77,0,6,1,0.97,5.83,0,0,0
060330006002,2011,6.2,"Lake County, California",990,23.44,200,41.58,848,30881,149500,38.6,93.54,0,3.43,2.02,0,0,1.01,0,12,4,2,6,0,0,0
060330006002,2012,6.2,"Lake County, California",990,23.44,209,41.58,848,30881,149500,38.6,93.54,0,3.43,2.02,0,0,1.01,0,9,4,1.91,4.3,0,0,0
060330006002,2013,6.2,"Lake County, California",990,23.44,219,41.58,848,30881,149500,38.6,93.54,0,3.43,2.02,0,0,1.01,0,15,9,4.12,6.86,0,0,0
060330006002,2014,6.2,"Lake County, California",990,23.44,228,41.58,848,30881,149500,38.6,93.54,0,3.43,2.02,0,0,1.01,0,22,13,5.71,9.66,0,0,0
060330006003,2011,6.3,"Lake County, California",554,20.59,149,44.21,859,22353,148600,50,79.24,8.84,8.84,0,0,0,3.07,0,8,7,4.69,5.36,0,0,0
060330006003,2012,6.3,"Lake County, California",554,20.59,149,44.21,859,22353,148600,50,79.24,8.84,8.84,0,0,0,3.07,0,7,2,1.34,4.69,0,0,0
060330006003,2013,6.3,"Lake County, California",554,20.59,150,44.21,859,22353,148600,50,79.24,8.84,8.84,0,0,0,3.07,0,10,7,4.68,6.69,0,0,0
060330006003,2014,6.3,"Lake County, California",554,20.59,150,44.21,859,22353,148600,50,79.24,8.84,8.84,0,0,0,3.07,0,12,6,4.01,8.02,0,0,0
060330006004,2011,6.4,"Lake County, California",453,25.49,39,51.71,1069,38438,347500,31.8,71.74,0,0,16.34,0,0,11.92,0,1,0,0,2.59,0,0,0
060330006004,2012,6.4,"Lake County, California",453,25.49,40,51.71,1069,38438,347500,31.8,71.74,0,0,16.34,0,0,11.92,0,3,1,2.48,7.44,0,0,0
060330006004,2013,6.4,"Lake County, California",453,25.49,42,51.71,1069,38438,347500,31.8,71.74,0,0,16.34,0,0,11.92,0,2,2,4.76,4.76,0,0,0
060330006004,2014,6.4,"Lake County, California",453,25.49,44,51.71,1069,38438,347500,31.8,71.74,0,0,16.34,0,0,11.92,0,1,1,2.29,2.29,0,0,0
060330006005,2011,6.5,"Lake County, California",1081,23.22,41,22.39,1026,29079,179500,50,95.56,0,3.7,0,0.74,0,0,0,2,1,2.42,4.84,0,0,0
060330006005,2012,6.5,"Lake County, California",1081,23.22,42,22.39,1026,29079,179500,50,95.56,0,3.7,0,0.74,0,0,0,1,1,2.4,2.4,0,0,0
060330006005,2013,6.5,"Lake County, California",1081,23.22,42,22.39,1026,29079,179500,50,95.56,0,3.7,0,0.74,0,0,0,2,1,2.38,4.76,0,0,0
060330006005,2014,6.5,"Lake County, California",1081,23.22,42,22.39,1026,29079,179500,50,95.56,0,3.7,0,0.74,0,0,0,7,2,4.72,16.54,0,0,0
060330007011,2011,7.01.1,"Lake County, California",2050,23.4,315,34.22,860,30709,105300,50,70.59,14.15,10.39,2.59,0,2.29,0,0,17,11,3.5,5.41,0,0,0
060330007011,2012,7.01.1,"Lake County, California",2050,23.4,327,34.22,860,30709,105300,50,70.59,14.15,10.39,2.59,0,2.29,0,0,11,6,1.83,3.36,0,0,0
060330007011,2013,7.01.1,"Lake County, California",2050,23.4,340,34.22,860,30709,105300,50,70.59,14.15,10.39,2.59,0,2.29,0,0,10,5,1.47,2.95,0,0,0
060330007011,2014,7.01.1,"Lake County, California",2050,23.4,352,34.22,860,30709,105300,50,70.59,14.15,10.39,2.59,0,2.29,0,0,12,5,1.42,3.41,0,0,0
060330007012,2011,7.01.2,"Lake County, California",2617,16.45,433,49.05,754,24938,124000,33,68.44,11.96,13.34,3.17,0,0,0.84,2.25,22,12,2.77,5.08,0,0,0
060330007012,2012,7.01.2,"Lake County, California",2617,16.45,442,49.05,754,24938,124000,33,68.44,11.96,13.34,3.17,0,0,0.84,2.25,36,20,4.52,8.14,0,0,0
060330007012,2013,7.01.2,"Lake County, California",2617,16.45,452,49.05,754,24938,124000,33,68.44,11.96,13.34,3.17,0,0,0.84,2.25,15,10,2.21,3.32,0,0,0
060330007012,2014,7.01.2,"Lake County, California",2617,16.45,462,49.05,754,24938,124000,33,68.44,11.96,13.34,3.17,0,0,0.84,2.25,24,15,3.25,5.2,0,0,0
060330007021,2011,7.02.1,"Lake County, California",1818,23.41,279,26.29,946,31471,81300,22.4,73.82,0.88,20.13,2.97,0,0,2.2,0,21,13,4.66,7.52,0,0,0
060330007021,2012,7.02.1,"Lake County, California",1818,23.41,294,26.29,946,31471,81300,22.4,73.82,0.88,20.13,2.97,0,0,2.2,0,18,9,3.06,6.12,0,0,0
060330007021,2013,7.02.1,"Lake County, California",1818,23.41,310,26.29,946,31471,81300,22.4,73.82,0.88,20.13,2.97,0,0,2.2,0,14,8,2.58,4.52,0,0,0
060330007021,2014,7.02.1,"Lake County, California",1818,23.41,325,26.29,946,31471,81300,22.4,73.82,0.88,20.13,2.97,0,0,2.2,0,12,9,2.77,3.7,0,0,0
060330007022,2011,7.02.2,"Lake County, California",1890,39.22,339,40.05,816,23844,75300,50,67.99,0.95,25.13,2.28,2.86,0,0.79,0,20,15,4.43,5.91,0,0,0
060330007022,2012,7.02.2,"Lake County, California",1890,39.22,353,40.05,816,23844,75300,50,67.99,0.95,25.13,2.28,2.86,0,0.79,0,12,8,2.26,3.4,0,0,0
060330007022,2013,7.02.2,"Lake County, California",1890,39.22,368,40.05,816,23844,75300,50,67.99,0.95,25.13,2.28,2.86,0,0.79,0,21,10,2.72,5.71,0,0,0
060330007022,2014,7.02.2,"Lake County, California",1890,39.22,383,40.05,816,23844,75300,50,67.99,0.95,25.13,2.28,2.86,0,0.79,0,18,7,1.83,4.7,0,0,0
060330007023,2011,7.02.3,"Lake County, California",31,0,4,0,,,,,67.74,0,32.26,0,0,0,0,0,0,0,0,0,0,0,0
060330007023,2012,7.02.3,"Lake County, California",31,0,4,0,,,,,67.74,0,32.26,0,0,0,0,0,0,0,0,0,0,0,0
060330007023,2013,7.02.3,"Lake County, California",31,0,4,0,,,,,67.74,0,32.26,0,0,0,0,0,0,0,0,0,0,0,0
060330007023,2014,7.02.3,"Lake County, California",31,0,4,0,,,,,67.74,0,32.26,0,0,0,0,0,0,0,0,0,0,0,0
060330008011,2011,8.01.1,"Lake County, California",1241,64.93,228,46.74,704,19402,56900,50,42.87,5.08,47.95,0.81,0.08,0,3.22,0,21,10,4.39,9.22,0,0,0
060330008011,2012,8.01.1,"Lake County, California",1241,64.93,233,46.74,704,19402,56900,50,42.87,5.08,47.95,0.81,0.08,0,3.22,0,16,11,4.73,6.88,0,0,0
060330008011,2013,8.01.1,"Lake County, California",1241,64.93,238,46.74,704,19402,56900,50,42.87,5.08,47.95,0.81,0.08,0,3.22,0,30,22,9.26,12.63,0,0,0
060330008011,2014,8.01.1,"Lake County, California",1241,64.93,242,46.74,704,19402,56900,50,42.87,5.08,47.95,0.81,0.08,0,3.22,0,35,26,10.73,14.44,0,0,0
060330008012,2011,8.01.2,"Lake County, California",1342,31.03,376,51.99,603,30774,82300,29.1,64.9,6.33,20.04,2.91,0,0,5.81,0,13,10,2.66,3.46,0,0,0
060330008012,2012,8.01.2,"Lake County, California",1342,31.03,383,51.99,603,30774,82300,29.1,64.9,6.33,20.04,2.91,0,0,5.81,0,18,10,2.61,4.7,0,0,0
060330008012,2013,8.01.2,"Lake County, California",1342,31.03,391,51.99,603,30774,82300,29.1,64.9,6.33,20.04,2.91,0,0,5.81,0,14,4,1.02,3.59,0,0,0
060330008012,2014,8.01.2,"Lake County, California",1342,31.03,398,51.99,603,30774,82300,29.1,64.9,6.33,20.04,2.91,0,0,5.81,0,18,14,3.52,4.52,0,0,0
060330008021,2011,8.02.1,"Lake County, California",1634,36.78,340,51.74,713,22703,77100,33,55.57,3.37,31.82,3.55,0,0,5.69,0,11,5,1.47,3.24,0,0,0
060330008021,2012,8.02.1,"Lake County, California",1634,36.78,351,51.74,713,22703,77100,33,55.57,3.37,31.82,3.55,0,0,5.69,0,17,8,2.28,4.84,0,0,0
060330008021,2013,8.02.1,"Lake County, California",1634,36.78,362,51.74,713,22703,77100,33,55.57,3.37,31.82,3.55,0,0,5.69,0,12,6,1.66,3.31,0,0,0
060330008021,2014,8.02.1,"Lake County, California",1634,36.78,373,51.74,713,22703,77100,33,55.57,3.37,31.82,3.55,0,0,5.69,0,12,8,2.14,3.22,0,0,0
060330008022,2011,8.02.2,"Lake County, California",1303,42.95,361,58.19,763,19293,115000,50,66.69,6.29,21.26,0,0,0,0,5.76,27,22,6.1,7.48,0,0,0
060330008022,2012,8.02.2,"Lake County, California",1303,42.95,387,58.19,763,19293,115000,50,66.69,6.29,21.26,0,0,0,0,5.76,20,17,4.4,5.17,0,0,0
060330008022,2013,8.02.2,"Lake County, California",1303,42.95,413,58.19,763,19293,115000,50,66.69,6.29,21.26,0,0,0,0,5.76,25,18,4.36,6.06,0,0,0
060330008022,2014,8.02.2,"Lake County, California",1303,42.95,438,58.19,763,19293,115000,50,66.69,6.29,21.26,0,0,0,0,5.76,22,14,3.19,5.02,0,0,0
060330008023,2011,8.02.3,"Lake County, California",1264,14.4,230,56.73,1029,26220,81000,50,48.26,0,49.45,0,0.47,0,1.82,0,13,7,3.05,5.66,0,0,0
060330008023,2012,8.02.3,"Lake County, California",1264,14.4,241,56.73,1029,26220,81000,50,48.26,0,49.45,0,0.47,0,1.82,0,11,7,2.91,4.57,0,0,0
060330008023,2013,8.02.3,"Lake County, California",1264,14.4,252,56.73,1029,26220,81000,50,48.26,0,49.45,0,0.47,0,1.82,0,13,9,3.58,5.17,0,0,0
060330008023,2014,8.02.3,"Lake County, California",1264,14.4,262,56.73,1029,26220,81000,50,48.26,0,49.45,0,0.47,0,1.82,0,17,11,4.19,6.48,0,0,0
060330009001,2011,9.1,"Lake County, California",2269,5.71,264,20.19,1297,44875,151200,47.5,79.73,1.72,14.81,0.26,0,0,3.48,0,13,6,2.28,4.93,0,0,0
060330009001,2012,9.1,"Lake County, California",2269,5.71,264,20.19,1297,44875,151200,47.5,79.73,1.72,14.81,0.26,0,0,3.48,0,16,7,2.65,6.06,0,0,0
060330009001,2013,9.1,"Lake County, California",2269,5.71,265,20.19,1297,44875,151200,47.5,79.73,1.72,14.81,0.26,0,0,3.48,0,9,3,1.13,3.4,0,0,0
060330009001,2014,9.1,"Lake County, California",2269,5.71,265,20.19,1297,44875,151200,47.5,79.73,1.72,14.81,0.26,0,0,3.48,0,9,5,1.89,3.4,0,0,0
060330009002,2011,9.2,"Lake County, California",1127,7.19,85,35.95,960,64459,511400,50,88.64,0,0,2.93,7.19,0,1.24,0,3,2,2.37,3.55,0,0,0
060330009002,2012,9.2,"Lake County, California",1127,7.19,85,35.95,960,64459,511400,50,88.64,0,0,2.93,7.19,0,1.24,0,5,2,2.35,5.88,0,0,0
060330009002,2013,9.2,"Lake County, California",1127,7.19,86,35.95,960,64459,511400,50,88.64,0,0,2.93,7.19,0,1.24,0,10,7,8.19,11.7,0,0,0
060330009002,2014,9.2,"Lake County, California",1127,7.19,86,35.95,960,64459,511400,50,88.64,0,0,2.93,7.19,0,1.24,0,4,1,1.16,4.65,0,0,0
060330009003,2011,9.3,"Lake County, California",3129,16.53,321,28.67,1285,50840,192500,24.2,75.58,0,23.59,0,0,0,0.83,0,12,9,2.8,3.73,0,0,0
060330009003,2012,9.3,"Lake County, California",3129,16.53,324,28.67,1285,50840,192500,24.2,75.58,0,23.59,0,0,0,0.83,0,8,4,1.24,2.47,0,0,0
060330009003,2013,9.3,"Lake County, California",3129,16.53,326,28.67,1285,50840,192500,24.2,75.58,0,23.59,0,0,0,0.83,0,9,4,1.23,2.76,0,0,0
060330009003,2014,9.3,"Lake County, California",3129,16.53,328,28.67,1285,50840,192500,24.2,75.58,0,23.59,0,0,0,0.83,0,16,8,2.44,4.87,0,0,0
060330010001,2011,10.1,"Lake County, California",676,34.34,63,53.9,703,26512,346500,36.5,29.29,6.07,62.87,0,0,0,1.78,0,3,1,1.58,4.75,0,0,0
060330010001,2012,10.1,"Lake County, California",676,34.34,63,53.9,703,26512,346500,36.5,29.29,6.07,62.87,0,0,0,1.78,0,1,1,1.58,1.58,0,0,0
060330010001,2013,10.1,"Lake County, California",676,34.34,64,53.9,703,26512,346500,36.5,29.29,6.07,62.87,0,0,0,1.78,0,0,0,0,0,0,0,0
060330010001,2014,10.1,"Lake County, California",676,34.34,64,53.9,703,26512,346500,36.5,29.29,6.07,62.87,0,0,0,1.78,0,2,0,0,3.14,0,0,0
060330010002,2011,10.2,"Lake County, California",853,2.31,55,36.28,1305,56016,253800,25,65.77,1.76,14.65,15.83,1.88,0,0.12,0,0,0,0,0,0,0,0
060330010002,2012,10.2,"Lake County, California",853,2.31,55,36.28,1305,56016,253800,25,65.77,1.76,14.65,15.83,1.88,0,0.12,0,1,1,1.81,1.81,0,0,0
060330010002,2013,10.2,"Lake County, California",853,2.31,56,36.28,1305,56016,253800,25,65.77,1.76,14.65,15.83,1.88,0,0.12,0,2,1,1.8,3.6,0,0,0
060330010002,2014,10.2,"Lake County, California",853,2.31,56,36.28,1305,56016,253800,25,65.77,1.76,14.65,15.83,1.88,0,0.12,0,1,0,0,1.8,0,0,0
060330010003,2011,10.3,"Lake County, California",1043,15.49,89,55.76,618,,232700,18.3,62.42,0.58,23.2,12.46,0,0,1.34,0,2,2,2.24,2.24,0,0,0
060330010003,2012,10.3,"Lake County, California",1043,15.49,89,55.76,618,,232700,18.3,62.42,0.58,23.2,12.46,0,0,1.34,0,0,0,0,0,0,0,0
060330010003,2013,10.3,"Lake County, California",1043,15.49,90,55.76,618,,232700,18.3,62.42,0.58,23.2,12.46,0,0,1.34,0,2,2,2.23,2.23,0,0,0
060330010003,2014,10.3,"Lake County, California",1043,15.49,90,55.76,618,,232700,18.3,62.42,0.58,23.2,12.46,0,0,1.34,0,3,3,3.35,3.35,0,0,0
060330010004,2011,10.4,"Lake County, California",921,0,99,23.72,,75156,192400,,30.51,0,63.3,0,0,6.19,0,0,2,2,2.02,2.02,0,0,0
060330010004,2012,10.4,"Lake County, California",921,0,99,23.72,,75156,192400,,30.51,0,63.3,0,0,6.19,0,0,2,2,2.03,2.03,0,0,0
060330010004,2013,10.4,"Lake County, California",921,0,99,23.72,,75156,192400,,30.51,0,63.3,0,0,6.19,0,0,2,0,0,2.03,0,0,0
060330010004,2014,10.4,"Lake County, California",921,0,98,23.72,,75156,192400,,30.51,0,63.3,0,0,6.19,0,0,1,0,0,1.02,0,0,0
060330010005,2011,10.5,"Lake County, California",2017,15.77,162,24.52,1321,38226,155900,50,64.45,0.64,31.33,0,1.19,0,2.38,0,3,1,0.62,1.85,0,0,0
060330010005,2012,10.5,"Lake County, California",2017,15.77,162,24.52,1321,38226,155900,50,64.45,0.64,31.33,0,1.19,0,2.38,0,5,1,0.62,3.09,0,0,0
060330010005,2013,10.5,"Lake County, California",2017,15.77,162,24.52,1321,38226,155900,50,64.45,0.64,31.33,0,1.19,0,2.38,0,2,2,1.23,1.23,0,0,0
060330010005,2014,10.5,"Lake County, California",2017,15.77,162,24.52,1321,38226,155900,50,64.45,0.64,31.33,0,1.19,0,2.38,0,6,4,2.47,3.7,0,0,0
060330010006,2011,10.6,"Lake County, California",1086,22.43,248,47.01,968,36025,,32.3,56.81,0,42.08,1.1,0,0,0,0,7,4,1.61,2.82,0,0,0
060330010006,2012,10.6,"Lake County, California",1086,22.43,250,47.01,968,36025,,32.3,56.81,0,42.08,1.1,0,0,0,0,8,5,2,3.2,0,0,0
060330010006,2013,10.6,"Lake County, California",1086,22.43,253,47.01,968,36025,,32.3,56.81,0,42.08,1.1,0,0,0,0,6,6,2.38,2.38,0,0,0
